question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
bin,,(명) 쓰레기통 | (명) 저장 용기,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
chapter,,"(명) (책의) 장, 단원 | (명) (역사나 삶의) 특정 시기",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
undesirable,,"(형) 원하지 않는, 바람직 하지 않은",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ground,,"(명) 땅, 지면 | (명) 기반, 기초",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
corresponding,,(형) 일치하는 | (형) 관련 있는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
curbside,,(명) 도로 경계선 근처,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sanitation,,(명) 위생 | (명) 위생 시설,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
against,,(전) 반대하여 | (전) 맞서서,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bag,,(명) 가방 | (동) 획득하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outlying,,"(형) 외곽의, 멀리 떨어진",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
re-energize,,(동) 새로운 활력을 주다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exemption,,"(명) 면제, 예외 | (명) 특례, 특별 허가",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
high-profile,,"(형) 세간의 이목을 끄는, 유명한 | (형) 고위직의, 중요한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
publicist,,"(명) 홍보 전문가, 홍보 담 당자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
forgiveness,,(명) 용서,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shaft,,(명) 회전축 | (명) 수직 통로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outsource,,"(동) 외주를 주다, 외부에 위탁하다 | (동) 외부 자원을 이용하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
horseplay,,"(명) 장난, 거친 놀이",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
encase,,"(동) 감싸다, 둘러싸다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
amphitheater,,(명) 고대 로마식 원형 경 기장 | (명) 계단식 좌석 구조로 된 대형 공연장,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hiatus,,"(명) 중단, 휴식",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reconvene,,(동) 다시 모이다 | (동) 회의를 재개하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
perennial,,"(형) 다년생의 | (형) 지속적인, 영구적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cheer,,"(동) 환호하다, 응원하다 | (명) 환호, 응원",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
congregate,,(동) 모이다 | (형) 모인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stellar,,(형) 별의 | (형) 우수한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
phenomenal,,"(형) 경이적인, 놀라운 | (형) 자연 현상의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
admittedly,,(부) 인정하건대,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
admittance,,"(명) 입장, 허가",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
defection,,(명) 탈주,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
acting,,"(명) 연기 | (형) 대행하는, 임시의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plainly,,"(부) 명확하게, 분명히 | (부) 솔직하게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
concretely,,(부) 구체적으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inarticulate,,(형) 표현을 잘하지 못하 는 | (형) 발음이 명확하지 않은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
advantageous,,"(형) 유리한, 유익한 | (형) 이점이 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
winning,,"(형) 이긴, 승리한 | (명) 승리, 성공",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dresser,,"(명) 드레스 서랍장 | (명) 의상 담당자, 옷을 입히 는 사람",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
likelihood,,(명) 가능성 | (명) 확률,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
eccentricity,,"(명) 특이함, 기이함",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
admirably,,(부) 감탄할 정도로 | (부) 칭찬할 만하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
substantiate,,(동) 증명하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sever,,(동) (물리적으로) 절단하 다 | (동) (관계 등을) 끊다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sensible,,"(형) 합리적인, 분별 있는 | (형) 지각 있는, 감각이 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
economize,,"(동) 절약하다, 아끼다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
preconditioned,,(동) 미리 조건을 맞추다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
indistinctly,,(부) 분명하지 않게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
discussion,,"(명) 논의, 토론",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
procession,,"(명) 행렬, 행진 | (명) 연속",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proscription,,(명) 금지 | (명) 제명,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
vet,,(명) 수의사 | (동) 철저히 조사하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
amid,,(전) ~의 한가운데에 | (전) ~에 둘러싸여,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
disreputable,,(형) 평판이 좋지 않은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
tad,,"(명) 약간, 조금 | (부) 약간, 조금",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ferocity,,"(명) 격렬함, 사나움, 잔인 함 | (명) 격렬함, 열정",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
intent,,"(명) 의도, 목적 | (형) 몰두한, 열중한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prioritize,,(동) 우선순위를 정하다 | (동) 우선권을 부여하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accentuate,,(동) 강조하다 | (동) 두드러지게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mailer,,(명) 우편 발송물 | (명) 우편물 수발자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
understated,,"(형) 절제된, 과장되지 않 은 분사과소평가하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
communal,,"(형) 공동의, 공유의 | (형) 공공의, 공용의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
encrusted,,(형) 껍질로 덮인 | (형) (오물 등으로) 덮인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
whereabouts,,"(명) 행방, 소재 | (부) 어디쯤, 어느 곳에",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
notify,,"(동) 통지하다, 알리다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
explicitly,,(부) 명확하게 | (부) 분명히,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
implausible,,(형) 사실일 것 같지 않은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
acutely,,"(부) 심하게, 몹시 | (부) 강하게, 예리하게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
repudiation,,"(명) 거부, 거절 | (명) 부인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inconceivable,,(형) 상상할 수 없는 | (형) 이해할 수 없는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gratifyingly,,(부) 기쁘게도,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
openness,,(명) 개방성 | (명) 솔직함,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mature,,(형) 성숙한 | (형) 완전히 성장한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
repetition,,(명) 반복,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
intrusive,,"(형) 끼어드는, 방해하는 | (형) 강요하는 듯한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
wing,,"(명) 날개 | (동) 날다, 날아가다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
craftsmanship,,"(명) 장인 정신, 솜씨",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sonic,,"(형) 소리의, 음파의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
generalize,,(동) 일반화하다 | (동) 전반적인 결론을 이끌어 내다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
implicate,,(동) 연루시키다 | (동) 암시하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
downplay,,(동) 사소하게 여기다 | (동) 중요성을 낮추다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
naturally,,"(부) 자연스럽게 | (부) 당연히, 물론",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
navigate,,"(동) 길을 찾다, 항해하다 | (동) | (웹사이트, 시스템 등을) 탐색하다, 검색하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
comprehend,,(동) 이해하다 | (동) 포함하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
perspective,,"(명) 관점, 시각",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
photography,,"(명) 사진술, 사진 기술 | (명) 사진 촬영",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mastery,,"(명) 숙달, 완전한 이해 | (명) 지배, 통제",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
representation,,"(명) 표현, 설명 | (명) 대표, 대변",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aesthetics,,(명) 미적 감각 | (명) 미학,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
repay,,(동) 돈을 갚다 | (동) 보답하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
repute,,"(명) 평판, 명성 | (동) 평가하다, 간주하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inevitability,,"(명) 불가피함, 피할 수 없 음",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
high-rise,,(형) 고층의 | (명) 고층 건물,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stream,,"(명) 흐름, 시내 | (동) 흐르다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inland,,(형) 내륙의 | (부) 내륙으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
entries,,"(명) 참가자 목록, 항목 | (명) 입력, 출입",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
paralegal,,(명) 변호사 보조원,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
kiosk,,"(명) 키오스크, 작은 매점",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
abundance,,(명) 풍부함,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
refrigeration,,"(명) 냉각, 냉장",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
patented,,(형) 특허를 받은 | (동) 특허를 받다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
estimation,,(명) 추정 | (명) 견적,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scam,,(명) 사기 | (동) 사기 치다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lodging,,"(명) 숙박, 숙소 | (명) 임시 주거",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fleet,,"(명) 차량이나 선박의 무 리 | (명) 함대, 전대",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cramped,,"(형) 좁고 불편한 | (형) 응축된, 불편하게 배열된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
approach,,"(명) 접근, 접근법 | (명) 접근, 방문",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rehearse,,"(동) 연습하다, 시연하다 | (동) 되풀이하다, 반복해서 말 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
heed,,"(동) 주의하다, 경청하다 | (명) 주의, 유의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
headhunting,,(명) 인재 스카우트,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
credibility,,(명) 신뢰성,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
decisively,,(부) 결정적으로 | (부) 명확하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
impractical,,(형) 실용적이지 않다 | (명) 실용적이지 않음,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accent,,"(명) 강세, 억양 | (명) 특징, 강조",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
descendant,,"(명) 자손, 후손 | (명) 하강하는 것",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
damages,,"(명) 손해 배상금 | (명) 손해, 피해",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
disclaimer,,(명) 책임 거부문,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
tighten,,(동) 조이다 | (동) 엄격하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
specify,,"(동) 명확히 하다, 명시하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
on-site,,"(부) 현장에서 | (형) 현장의 1205 chaperon(e) 1205 | (명) 보호자, 동반자 | (동) 보호자로서 동행하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overhear,,"(동) 엿듣다, 우연히 듣다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
intensely,,(부) 강렬하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
foothill,,"(명) 작은 산, 산기슭의 언 덕",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
irritate,,(동) 짜증나게 하다 | (동) 자극하다 (피부나 신체 일부),,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
superconductor,,(명) 초전도체,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
handling,,"(명) 처리, 취급 | (명) 조작, 운전",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gala,,"(명) 축제 행사, 특별한 연 회",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
infraction,,"(명) 위반, 침해",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
afford,,"(동) 경제적 능력이 되다 (동) (time, money 등을) 할 여유가 있다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
troublesome,,"(형) 골칫거리인, 문제를 일으키는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
spot,,"(명) 점, 얼룩 | (명) 장소, 지점",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
indentation,,(동) 성공하다 | (동) 뒤를 잇다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
assurance,,"(명) 확신, 보증 | (명) 자신감, 확신",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
harnessing,,(동) 활용하다 | (동) 장착하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
blimp,,(명) 비행선 | (명) 튼실한 사람 (비유적),,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
generator,,(동) 생성하다 | (동) 발생시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
teambuilding,,(명) 팀 구성 활동 | (명) 팀 단결,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
long-standing,,(형) 오랜 기간 지속된 | (형) 오랫동안 존재해 온,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
entrant,,(명) 참가자 | (명) 신입사원,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
trailer,,"(명) 트레일러, 견인차 | (명) 영화 예고편",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
campground,,(명) 캠핑장 | (명) 야영지,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
frisbee,,"(명) 프리스비, 원반 동) (비격프리스비를 던지다/잡다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
roster,,"(명) 명단, 목록 | (명) 근무표",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
subtotal,,"(명) 혜택, 이익 | (동) 혜택을 얻다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accusation,,"(명) 고발, 비난",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
question,,(명) 질문 | (동) 의문을 제기하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
noble,,"(형) 귀족의, 고귀한, 숭고 한 | (명) 귀족",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
undertaking,,"(명) (중요한) 일, 프로젝트 | (명) 약속, 보증",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
first-hand,,"(형) 직접의, 직접 얻은 | (부) 직접적으로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
formality,,"(명) 형식성, 절차",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
securities,,"(명) 증권, 유가증권 | (명) 보안, 안전",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
suddenness,,(명) 갑작스러움,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mediator,,"(명) 중재자 (명) 교섭자, 매개자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
oratorical,,"(형) 연설의, 웅변의 | (형) 연설적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outsell,,(동) 더 많이 팔리다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
geologist,,(명) 지질학자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
doctorial,,(형) 박사 학위와 관련된,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
imaginative,,(형) 창의적인 | (형) 독창적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
thoughtful,,(형) 사려 깊은 | (형) 생각에 잠긴,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
willingness,,(명) 기꺼이 하려는 의지,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reverend,,"(형) 존경받는, 귀하신 | (명) (기독교의) 성직자, 목사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pursuant,,(형) ~에 따른 | (형) ~에 준하여,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
magistrate,,"(명) 치안 판사, 지방 판사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
materially,,(부) 물질적으로 | (부) 현저하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
underhanded,,(형) 비밀스럽고 정직하지 않은 | (형) 비열한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deceitful,,"(형) 기만적인, 속이는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
premature,,"(형) 너무 이른, 시기상조 의 | (형) 미숙한, 조숙한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
interaction,,"(명) 상호작용, 의사소통",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
flick,,(동) 빠르게 치다 | (동) 가볍게 때리다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
seductive,,"(형) 유혹적인, 매력적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
optical,,"(형) 시각의, 시각과 관련 된 | (형) 광학의, 광학 장비와 관 련된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
install,,(동) 설치하다 | (동) 취임시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proprietary,,"(형) 특허의, 독점적인 | (형) 소유주의, 소유권의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bass,,"(명) 저음, 베이스 | (명) 저음 악기, 베이스 기타",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dynamite,,"(명) 다이너마이트, 폭발물 | (명) 강력한 효과를 주는 것",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stunning,,"(형) 매우 아름다운, 놀라 운 | (형) 놀랄 만한, 충격적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deceased,,"(형) 사망한, 고인이 된 | (명) 고인, 사망자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
troubleshooter,,"(명) 문제 해결사 | (명) 중재자, 중개자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
determine,,"(동) 결정하다 | (동) 알아내다, 측정하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reassign,,(동) 재할당하다 | (동) 재지정하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
verification,,"(명) 확인, 검증",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
COO,,"(명) 경영, 관리 | (명) 경영진",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
commend,,(동) 칭찬하다 | (동) 추천하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conciliatory,,(형) 화해적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
non-committal,,"(형) 애매한, 확답을 주지 않는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bearer,,"(명) 소지인 | (명) 운반인, 전달자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recklessness,,"(명) 경솔함, 무모함 | (부) 무모하게, 경솔하게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
diner,,(명) 작은 식당 | (명) 식사하는 사람,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ambiance,,(명) 분위기,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
world-renowned,,(형) 세계적으로 유명한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ballroom,,(명) 무도회장,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
regulatory,,"(형) 규제의, 규제 관련된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consolidation,,(명) 통합 | (명) 강화,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
slowing,,(동) 속도를 늦추다 | (형) 느린,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inclination,,"(명) 경향, 성향 (명) 기울기",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ill-equipped,,(형) 준비가 부족한 | (형) 장비가 부족한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gleaming,,"(형) 반짝이는, 빛나는 | (동) 반짝이다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
horrendous,,(형) 끔찍한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
move,,"(동) 움직이다, 이동하다 | (동) 행동을 취하다, 조치를 취하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
spin-off,,"(명) 파생 회사, 파생 제품",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
distraught,,"(형) 몹시 화가 난, 정신없 는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exasperate,,(동) 화나게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
finely,,(부) 아주 세밀하게 | (부) 정교하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
grossly,,"(부) 엄청나게, 현저히",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
clarity,,"(명) 명확성, 명료함",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
clipping,,"(명) 잘라낸 조각, 스크랩 | (동) 자르다, 깎다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
paper,,(명) 신문 | (명) 논문,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
forthcoming,,"(형) 다가오는, 곧 있을 | (형) 준비된, 마련된",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
imitation,,"(명) 모방, 흉내 | (형) 모조의, 가짜의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
freshman,,(명) 신입생,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
junior,,"(명) 연소자 | (형) 하급자의, 하위의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ashamed,,(형) 부끄러워하는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pillow,,(명) 베개,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
awful,,"(형) 매우 나쁜, 불쾌한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
uncomfortable,,(형) 불편한 | (형) 불쾌한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
disappoint,,(동) 실망시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bud,,"(명) 싹 | (동) 싹이 나다, 발아하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
normally,,"(부) 보통, 일반적으로 | (부) 평소에",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
relax,,(동) 긴장을 풀다 | (동) 느슨하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dumb,,(형) 말을 하지 않는 | (형) 어리석은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
crush,,"(동) 눌러 부수다 | (명) 강한 감정, 호감",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
denial,,"(명) 부인, 거부 | (명) 거절",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
refill,,"(동) 다시 채우다, 보충하 다 | (명) 리필, 재주입",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outer,,"(형) 외부의, 바깥쪽의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
penny,,(명) 1센트 동전 | (명) 작은 금액,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
sensitive,,(형) 감각이 예민한 | (형) 감정에 쉽게 영향을 받는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
length,,"(명) 길이 | (명) 기간, 시간의 길이",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
oven,,(명) 오븐 | (명) (비유적으로) 고온의 환 경,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
close,,(형) 가까운 | (형) 절친한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exist,,(동) 존재하다 | (동) 계속되다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
annoy,,(동) 짜증나게 하다 | (동) 불편하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pale,,(형) 창백한 | (형) 색이 바랜,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
principle,,"(명) 원칙, 규칙 | (명) 기초 원리",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
